mode	package	test	disposition	initial_source_commit	initial_body_capture	accepted_source_commit	accepted_body_capture	initial_test_outcome
race	sim-testnet	TestRuntime460SourceAttestationPreservesReviewed459Scope	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/sim-testnet	pass
race	sim-testnet	TestRuntimeCodeHashValidationIsExact	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/sim-testnet	pass
race	sim-testnet	TestRuntimeEvidenceHistoricalRuntimeCarriedActionUsesOriginalApproval	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/sim-testnet	pass
race	sim-testnet	TestRuntimeEvidenceHistoricalRuntimeFreshPreparationStillRequires460	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/sim-testnet	pass
race	sim-testnet	TestRuntimeEvidenceHistoricalRuntimeHorizonSeparatesOriginalAndFreshReads	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/sim-testnet	pass
race	sim-testnet	TestRuntimeEvidenceHistoricalRuntimeReplaysOriginalPreparation	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/sim-testnet	pass
race	sim-testnet	TestRuntimeEvidenceHistoricalRuntimeRetainsEligibilityAndConsentChecks	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/sim-testnet	pass
race	sim-testnet	TestRuntimeMetadataHashValidationIsExact	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/sim-testnet	pass
race	sim-testnet	TestRuntimeVersionIdentityAcceptsAuthoritativeNormalEncoding	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/sim-testnet	pass
race	sim-testnet	TestRuntimeVersionIdentityRejectsAdjacentDrift	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/sim-testnet	pass
race	sim-testnet	TestValidatorEvidenceHistoricalLockKeepsAdjacentLineageAuthority	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/sim-testnet	pass
race	sim-testnet	TestValidatorEvidenceHistoricalLockKeepsCurrentReleaseAuthority	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/sim-testnet	pass
race	sim-testnet	TestValidatorEvidenceHistoricalLockPreservesStaticControls	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/sim-testnet	pass
race	sim-testnet	TestValidatorEvidenceHistoricalLockRejectsApprovalDrift	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/sim-testnet	pass
race	sim-testnet	TestValidatorEvidenceHistoricalLockRejectsForeignRuntime	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/sim-testnet	pass
race	sim-testnet	TestValidatorEvidenceHistoricalLockReopensOriginalApproval	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/sim-testnet	pass
race	sim-testnet	TestValidatorEvidenceHistoricalLockRestartsCurrentCarry	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/sim-testnet	pass
